kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_ warga_terdaftar_bpjs,satuan,tahun,id
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216071.0,CIKARANG BARAT,3216071007.0,GANDASARI,32.16.08,CIKARANG BARAT,32.16.08.2006,GANDASARI,230.0,ORANG,2021.0,15540
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216071.0,CIKARANG BARAT,3216071008.0,SUKADANAU,32.16.08,CIKARANG BARAT,32.16.08.2007,SUKADANAU,1000.0,ORANG,2021.0,15541
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216071.0,CIKARANG BARAT,3216071011.0,KALIJAYA,32.16.08,CIKARANG BARAT,32.16.08.2009,KALIJAYA,3000.0,ORANG,2021.0,15542
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216071.0,CIKARANG BARAT,3216071001.0,TELAJUNG,32.16.08,CIKARANG BARAT,32.16.08.2010,TELAJUNG,5250.0,ORANG,2021.0,15543
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216071.0,CIKARANG BARAT,3216071002.0,CIKEDOKAN,32.16.08,CIKARANG BARAT,32.16.08.2011,CIKEDOKAN,0.0,ORANG,2021.0,15544
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216061.0,CIKARANG UTARA,3216061007.0,CIKARANGKOTA,32.16.09,CIKARANG UTARA,32.16.09.2001,CIKARANGKOTA,12780.0,ORANG,2021.0,15545
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216061.0,CIKARANG UTARA,3216061008.0,KARANGBARU,32.16.09,CIKARANG UTARA,32.16.09.2002,KARANGBARU,500.0,ORANG,2021.0,15546
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216061.0,CIKARANG UTARA,3216061009.0,KARANGASIH,32.16.09,CIKARANG UTARA,32.16.09.2003,KARANGASIH,1500.0,ORANG,2021.0,15547
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216061.0,CIKARANG UTARA,3216061011.0,WALUYA,32.16.09,CIKARANG UTARA,32.16.09.2004,WALUYA,3014.0,ORANG,2021.0,15548
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216061.0,CIKARANG UTARA,3216061010.0,KARANGRAHARJA,32.16.09,CIKARANG UTARA,32.16.09.2005,KARANGRAHARJA,1200.0,ORANG,2021.0,15549
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216061.0,CIKARANG UTARA,3216061003.0,PASIRGOMBONG,32.16.09,CIKARANG UTARA,32.16.09.2006,PASIRGOMBONG,500.0,ORANG,2021.0,15550
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216061.0,CIKARANG UTARA,3216061005.0,SIMPANGAN,32.16.09,CIKARANG UTARA,32.16.09.2007,SIMPANGAN,22606.0,ORANG,2021.0,15551
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216061.0,CIKARANG UTARA,3216061006.0,TANJUNGSARI,32.16.09,CIKARANG UTARA,32.16.09.2008,TANJUNGSARI,500.0,ORANG,2021.0,15552
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216061.0,CIKARANG UTARA,3216061002.0,HAJARMEKAR,32.16.09,CIKARANG UTARA,32.16.09.2009,HAJARMEKAR,300.0,ORANG,2021.0,15553
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216061.0,CIKARANG UTARA,3216061004.0,MEKARMUKTI,32.16.09,CIKARANG UTARA,32.16.09.2010,MEKARMUKTI,0.0,ORANG,2021.0,15554
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216061.0,CIKARANG UTARA,3216061001.0,WANGUNHARJA,32.16.09,CIKARANG UTARA,32.16.09.2011,WANGUNHARJA,1750.0,ORANG,2021.0,15555
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216062.0,KARANG BAHAGIA,3216062001.0,SUKARAYA,32.16.10,KARANG BAHAGIA,32.16.10.2001,SUKARAYA,30021.0,ORANG,2021.0,15556
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216062.0,KARANG BAHAGIA,3216062002.0,KARANGRAHAYU,32.16.10,KARANG BAHAGIA,32.16.10.2002,KARANGRAHAYU,10000.0,ORANG,2021.0,15557
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216062.0,KARANG BAHAGIA,3216062003.0,KARANGSETIA,32.16.10,KARANG BAHAGIA,32.16.10.2003,KARANGSETIA,500.0,ORANG,2021.0,15558
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216062.0,KARANG BAHAGIA,3216062006.0,KARANGANYAR,32.16.10,KARANG BAHAGIA,32.16.10.2004,KARANGANYAR,8000.0,ORANG,2021.0,15559
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216062.0,KARANG BAHAGIA,3216062007.0,KARANGBAHAGIA,32.16.10,KARANG BAHAGIA,32.16.10.2005,KARANGBAHAGIA,1200.0,ORANG,2021.0,15560
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216062.0,KARANG BAHAGIA,3216062008.0,KARANGSENTOSA,32.16.10,KARANG BAHAGIA,32.16.10.2006,KARANGSENTOSA,6000.0,ORANG,2021.0,15561
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216062.0,KARANG BAHAGIA,3216062004.0,KARANGSATU,32.16.10,KARANG BAHAGIA,32.16.10.2007,KARANGSATU,1263.0,ORANG,2021.0,15562
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216062.0,KARANG BAHAGIA,3216062005.0,KARANGMUKTI,32.16.10,KARANG BAHAGIA,32.16.10.2008,KARANGMUKTI,3000.0,ORANG,2021.0,15563
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216041.0,CIKARANG TIMUR,3216041006.0,TANJUNGBARU,32.16.11,CIKARANG TIMUR,32.16.11.2001,TANJUNGBARU,700.0,ORANG,2021.0,15564
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216041.0,CIKARANG TIMUR,3216041003.0,CIPAYUNG,32.16.11,CIKARANG TIMUR,32.16.11.2002,CIPAYUNG,700.0,ORANG,2021.0,15565
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216041.0,CIKARANG TIMUR,3216041002.0,HEGARMANAH,32.16.11,CIKARANG TIMUR,32.16.11.2003,HEGARMANAH,700.0,ORANG,2021.0,15566
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216041.0,CIKARANG TIMUR,3216041004.0,JATIREJA,32.16.11,CIKARANG TIMUR,32.16.11.2004,JATIREJA,670.0,ORANG,2021.0,15567
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216041.0,CIKARANG TIMUR,3216041005.0,JATIBARU,32.16.11,CIKARANG TIMUR,32.16.11.2005,JATIBARU,700.0,ORANG,2021.0,15568
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216041.0,CIKARANG TIMUR,3216041007.0,LABANSARI,32.16.11,CIKARANG TIMUR,32.16.11.2006,LABANSARI,750.0,ORANG,2021.0,15569
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216041.0,CIKARANG TIMUR,3216041008.0,KARANGSARI,32.16.11,CIKARANG TIMUR,32.16.11.2008,KARANGSARI,2150.0,ORANG,2021.0,15570
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216050.0,KEDUNG WARINGIN,3216050005.0,KARANGSAMBUNG,32.16.12,KEDUNG WARINGIN,32.16.12.2001,KARANGSAMBUNG,277.0,ORANG,2021.0,15571
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216050.0,KEDUNG WARINGIN,3216050004.0,WARINGINJAYA,32.16.12,KEDUNG WARINGIN,32.16.12.2002,WARINGINJAYA,3831.0,ORANG,2021.0,15572
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216050.0,KEDUNG WARINGIN,3216050009.0,KARANGMEKAR,32.16.12,KEDUNG WARINGIN,32.16.12.2003,KARANGMEKAR,276.0,ORANG,2021.0,15573
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216050.0,KEDUNG WARINGIN,3216050008.0,MEKARJAYA,32.16.12,KEDUNG WARINGIN,32.16.12.2004,MEKARJAYA,2310.0,ORANG,2021.0,15574
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216050.0,KEDUNG WARINGIN,3216050007.0,KARANGHARUM,32.16.12,KEDUNG WARINGIN,32.16.12.2005,KARANGHARUM,102.0,ORANG,2021.0,15575
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216050.0,KEDUNG WARINGIN,3216050002.0,BOJONGSARI,32.16.12,KEDUNG WARINGIN,32.16.12.2006,BOJONGSARI,341.0,ORANG,2021.0,15576
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216050.0,KEDUNG WARINGIN,3216050003.0,KEDUNGWARINGIN,32.16.12,KEDUNG WARINGIN,32.16.12.2007,KEDUNGWARINGIN,9873.0,ORANG,2021.0,15577
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216130.0,PEBAYURAN,3216130013.0,KARANGHARJA,32.16.13,PEBAYURAN,32.16.13.2001,KARANGHARJA,0.0,ORANG,2021.0,15578
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216130.0,PEBAYURAN,3216130012.0,KARANGSEGAR,32.16.13,PEBAYURAN,32.16.13.2002,KARANGSEGAR,0.0,ORANG,2021.0,15579
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216130.0,PEBAYURAN,3216130011.0,SUMBERURIP,32.16.13,PEBAYURAN,32.16.13.2003,SUMBERURIP,0.0,ORANG,2021.0,15580
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216130.0,PEBAYURAN,3216130010.0,SUMBEREJA,32.16.13,PEBAYURAN,32.16.13.2004,SUMBEREJA,0.0,ORANG,2021.0,15581
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216130.0,PEBAYURAN,3216130007.0,KARANGREJA,32.16.13,PEBAYURAN,32.16.13.2005,KARANGREJA,650.0,ORANG,2021.0,15582
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216130.0,PEBAYURAN,3216130008.0,KARANGJAYA,32.16.13,PEBAYURAN,32.16.13.2006,KARANGJAYA,400.0,ORANG,2021.0,15583
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216130.0,PEBAYURAN,3216130009.0,SUMBERSARI,32.16.13,PEBAYURAN,32.16.13.2007,SUMBERSARI,279.0,ORANG,2021.0,15584
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216130.0,PEBAYURAN,3216130006.0,KARANGPATRI,32.16.13,PEBAYURAN,32.16.13.2008,KARANGPATRI,400.0,ORANG,2021.0,15585
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216130.0,PEBAYURAN,3216130005.0,KARANGHAUR,32.16.13,PEBAYURAN,32.16.13.2009,KARANGHAUR,279.0,ORANG,2021.0,15586
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216130.0,PEBAYURAN,3216130004.0,KERTAJAYA,32.16.13,PEBAYURAN,32.16.13.2010,KERTAJAYA,400.0,ORANG,2021.0,15587
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216130.0,PEBAYURAN,3216130001.0,BANTARSARI,32.16.13,PEBAYURAN,32.16.13.2012,BANTARSARI,389.0,ORANG,2021.0,15588
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216130.0,PEBAYURAN,3216130002.0,BANTARJAYA,32.16.13,PEBAYURAN,32.16.13.2013,BANTARJAYA,1500.0,ORANG,2021.0,15589
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216121.0,SUKAKARYA,3216121007.0,SUKAMURNI,32.16.14,SUKAKARYA,32.16.14.2001,SUKAMURNI,850.0,ORANG,2021.0,15590
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216121.0,SUKAKARYA,3216121006.0,SUKAINDAH,32.16.14,SUKAKARYA,32.16.14.2002,SUKAINDAH,600.0,ORANG,2021.0,15591
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216121.0,SUKAKARYA,3216121005.0,SUKAKARYA,32.16.14,SUKAKARYA,32.16.14.2003,SUKAKARYA,4500.0,ORANG,2021.0,15592
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216121.0,SUKAKARYA,3216121003.0,SUKALAKSANA,32.16.14,SUKAKARYA,32.16.14.2004,SUKALAKSANA,3700.0,ORANG,2021.0,15593
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216121.0,SUKAKARYA,3216121001.0,SUKAJADI,32.16.14,SUKAKARYA,32.16.14.2005,SUKAJADI,3500.0,ORANG,2021.0,15594
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216121.0,SUKAKARYA,3216121004.0,SUKAKARSA,32.16.14,SUKAKARYA,32.16.14.2006,SUKAKARSA,2550.0,ORANG,2021.0,15595
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216121.0,SUKAKARYA,3216121002.0,SUKAMAKMUR,32.16.14,SUKAKARYA,32.16.14.2007,SUKAMAKMUR,2600.0,ORANG,2021.0,15596
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216120.0,SUKATANI,3216120006.0,SUKAMULYA,32.16.15,SUKATANI,32.16.15.2001,SUKAMULYA,1479.0,ORANG,2021.0,15597
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216120.0,SUKATANI,3216120005.0,SUKAMANAH,32.16.15,SUKATANI,32.16.15.2002,SUKAMANAH,199.0,ORANG,2021.0,15598
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216120.0,SUKATANI,3216120004.0,SUKAHURIP,32.16.15,SUKATANI,32.16.15.2003,SUKAHURIP,4557.0,ORANG,2021.0,15599
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216120.0,SUKATANI,3216120001.0,SUKAASIH,32.16.15,SUKATANI,32.16.15.2004,SUKAASIH,350.0,ORANG,2021.0,15600
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216120.0,SUKATANI,3216120002.0,SUKARUKUN,32.16.15,SUKATANI,32.16.15.2005,SUKARUKUN,1276.0,ORANG,2021.0,15601
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216120.0,SUKATANI,3216120003.0,BANJARSARI,32.16.15,SUKATANI,32.16.15.2006,BANJARSARI,190.0,ORANG,2021.0,15602
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216120.0,SUKATANI,3216120007.0,SUKADARMA,32.16.15,SUKATANI,32.16.15.2007,SUKADARMA,2240.0,ORANG,2021.0,15603
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216140.0,CABANGBUNGIN,3216140001.0,JAYABAKTI,32.16.16,CABANGBUNGIN,32.16.16.2001,JAYABAKTI,5200.0,ORANG,2021.0,15604
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216140.0,CABANGBUNGIN,3216140004.0,JAYALAKSANA,32.16.16,CABANGBUNGIN,32.16.16.2002,JAYALAKSANA,3980.0,ORANG,2021.0,15605
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216140.0,CABANGBUNGIN,3216140003.0,SINDANGSARI,32.16.16,CABANGBUNGIN,32.16.16.2003,SINDANGSARI,3672.0,ORANG,2021.0,15606
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216140.0,CABANGBUNGIN,3216140002.0,SINDANGJAYA,32.16.16,CABANGBUNGIN,32.16.16.2004,SINDANGJAYA,1316.0,ORANG,2021.0,15607
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216140.0,CABANGBUNGIN,3216140005.0,SETIALAKSANA,32.16.16,CABANGBUNGIN,32.16.16.2005,SETIALAKSANA,1891.0,ORANG,2021.0,15608
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216140.0,CABANGBUNGIN,3216140007.0,SETIAJAYA,32.16.16,CABANGBUNGIN,32.16.16.2006,SETIAJAYA,965.0,ORANG,2021.0,15609
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216140.0,CABANGBUNGIN,3216140006.0,LENGGAHJAYA,32.16.16,CABANGBUNGIN,32.16.16.2007,LENGGAHJAYA,2155.0,ORANG,2021.0,15610
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216140.0,CABANGBUNGIN,3216140008.0,LENGGAHSARI,32.16.16,CABANGBUNGIN,32.16.16.2008,LENGGAHSARI,3890.0,ORANG,2021.0,15611
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216150.0,MUARAGEMBONG,3216150002.0,PANTAI MEKAR,32.16.17,MUARAGEMBONG,32.16.17.2001,PANTAI MEKAR,1500.0,ORANG,2021.0,15612
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216150.0,MUARAGEMBONG,3216150005.0,PANTAI BAHAGIA,32.16.17,MUARAGEMBONG,32.16.17.2002,PANTAI BAHAGIA,3506.0,ORANG,2021.0,15613
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216150.0,MUARAGEMBONG,3216150004.0,PANTAI BAKTI,32.16.17,MUARAGEMBONG,32.16.17.2003,PANTAI BAKTI,2000.0,ORANG,2021.0,15614
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216150.0,MUARAGEMBONG,3216150001.0,PANTAI HARAPANJAYA,32.16.17,MUARAGEMBONG,32.16.17.2004,PANTAI HARAPANJAYA,2732.0,ORANG,2021.0,15615
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216150.0,MUARAGEMBONG,3216150003.0,PANTAI SEDERHANA,32.16.17,MUARAGEMBONG,32.16.17.2005,PANTAI SEDERHANA,0.0,ORANG,2021.0,15616
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216150.0,MUARAGEMBONG,3216150006.0,JAYASAKTI,32.16.17,MUARAGEMBONG,32.16.17.2006,JAYASAKTI,5000.0,ORANG,2021.0,15617
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216010.0,SETU,3216010012.0,CIJENGKOL,32.16.18,SETU,32.16.18.2001,CIJENGKOL,2015.0,ORANG,2021.0,15618
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216010.0,SETU,3216010013.0,LUBANGBUAYA,32.16.18,SETU,32.16.18.2002,LUBANGBUAYA,800.0,ORANG,2021.0,15619
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216010.0,SETU,3216010007.0,BURANGKENG,32.16.18,SETU,32.16.18.2003,BURANGKENG,9000.0,ORANG,2021.0,15620
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216010.0,SETU,3216010008.0,CILEDUG,32.16.18,SETU,32.16.18.2004,CILEDUG,1500.0,ORANG,2021.0,15621
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216010.0,SETU,3216010009.0,CIBENING,32.16.18,SETU,32.16.18.2005,CIBENING,0.0,ORANG,2021.0,15622
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216010.0,SETU,3216010005.0,TAMAN SARI,32.16.18,SETU,32.16.18.2006,TAMAN SARI,2000.0,ORANG,2021.0,15623
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216010.0,SETU,3216010006.0,TAMAN RAHAYU,32.16.18,SETU,32.16.18.2007,TAMAN RAHAYU,500.0,ORANG,2021.0,15624
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216010.0,SETU,3216010004.0,CIKARAGEMAN,32.16.18,SETU,32.16.18.2008,CIKARAGEMAN,3687.0,ORANG,2021.0,15625
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216010.0,SETU,3216010001.0,RAGAMANUNGGAL,32.16.18,SETU,32.16.18.2009,RAGAMANUNGGAL,3323.0,ORANG,2021.0,15626
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216010.0,SETU,3216010002.0,MUKTIJAYA,32.16.18,SETU,32.16.18.2010,MUKTIJAYA,4000.0,ORANG,2021.0,15627
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216010.0,SETU,3216010003.0,KERTARAHAYU,32.16.18,SETU,32.16.18.2011,KERTARAHAYU,1728.0,ORANG,2021.0,15628
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216023.0,CIKARANG SELATAN,3216023006.0,CIBATU,32.16.19,CIKARANG SELATAN,32.16.19.2001,CIBATU,6789.0,ORANG,2021.0,15629
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216023.0,CIKARANG SELATAN,3216023001.0,SUKASEJATI,32.16.19,CIKARANG SELATAN,32.16.19.2002,SUKASEJATI,0.0,ORANG,2021.0,15630
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216023.0,CIKARANG SELATAN,3216023002.0,CIANTRA,32.16.19,CIKARANG SELATAN,32.16.19.2003,CIANTRA,0.0,ORANG,2021.0,15631
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216023.0,CIKARANG SELATAN,3216023003.0,SUKADAMI,32.16.19,CIKARANG SELATAN,32.16.19.2004,SUKADAMI,10000.0,ORANG,2021.0,15632
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216023.0,CIKARANG SELATAN,3216023005.0,SUKARESMI,32.16.19,CIKARANG SELATAN,32.16.19.2005,SUKARESMI,0.0,ORANG,2021.0,15633
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216023.0,CIKARANG SELATAN,3216023004.0,SERANG,32.16.19,CIKARANG SELATAN,32.16.19.2006,SERANG,700.0,ORANG,2021.0,15634
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216023.0,CIKARANG SELATAN,3216023007.0,PASIRSARI,32.16.19,CIKARANG SELATAN,32.16.19.2007,PASIRSARI,0.0,ORANG,2021.0,15635
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216022.0,CIKARANG PUSAT,3216022001.0,CICAU,32.16.20,CIKARANG PUSAT,32.16.20.2001,CICAU,4000.0,ORANG,2021.0,15636
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216022.0,CIKARANG PUSAT,3216022002.0,SUKAMAHI,32.16.20,CIKARANG PUSAT,32.16.20.2002,SUKAMAHI,6393.0,ORANG,2021.0,15637
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216022.0,CIKARANG PUSAT,3216022003.0,PASIRANJI,32.16.20,CIKARANG PUSAT,32.16.20.2003,PASIRANJI,600.0,ORANG,2021.0,15638
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216022.0,CIKARANG PUSAT,3216022005.0,HEGARMUKTI,32.16.20,CIKARANG PUSAT,32.16.20.2004,HEGARMUKTI,9768.0,ORANG,2021.0,15639
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216022.0,CIKARANG PUSAT,3216022006.0,JAYAMUKTI,32.16.20,CIKARANG PUSAT,32.16.20.2005,JAYAMUKTI,17454.0,ORANG,2021.0,15640
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216022.0,CIKARANG PUSAT,3216022004.0,PASIRTANJUNG,32.16.20,CIKARANG PUSAT,32.16.20.2006,PASIRTANJUNG,150.0,ORANG,2021.0,15641
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216021.0,SERANG BARU,3216021002.0,SUKARAGAM,32.16.21,SERANG BARU,32.16.21.2001,SUKARAGAM,9999.0,ORANG,2021.0,15642
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216021.0,SERANG BARU,3216021003.0,SIRNAJAYA,32.16.21,SERANG BARU,32.16.21.2002,SIRNAJAYA,8429.0,ORANG,2021.0,15643
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216021.0,SERANG BARU,3216021007.0,SUKASARI,32.16.21,SERANG BARU,32.16.21.2003,SUKASARI,21342.0,ORANG,2021.0,15644
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216021.0,SERANG BARU,3216021001.0,JAYAMULYA,32.16.21,SERANG BARU,32.16.21.2004,JAYAMULYA,6500.0,ORANG,2021.0,15645
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216021.0,SERANG BARU,3216021004.0,NAGACIPTA,32.16.21,SERANG BARU,32.16.21.2005,NAGACIPTA,1570.0,ORANG,2021.0,15646
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216021.0,SERANG BARU,3216021005.0,NAGASARI,32.16.21,SERANG BARU,32.16.21.2006,NAGASARI,1760.0,ORANG,2021.0,15647
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216021.0,SERANG BARU,3216021006.0,CILANGKARA,32.16.21,SERANG BARU,32.16.21.2007,CILANGKARA,2456.0,ORANG,2021.0,15648
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216021.0,SERANG BARU,3216021008.0,JAYASAMPURNA,32.16.21,SERANG BARU,32.16.21.2008,JAYASAMPURNA,6380.0,ORANG,2021.0,15649
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216030.0,CIBARUSAH,3216030005.0,SIRNAJATI,32.16.22,CIBARUSAH,32.16.22.2001,SIRNAJATI,954.0,ORANG,2021.0,15650
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216030.0,CIBARUSAH,3216030006.0,RIDOGALIH,32.16.22,CIBARUSAH,32.16.22.2002,RIDOGALIH,700.0,ORANG,2021.0,15651
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216030.0,CIBARUSAH,3216030007.0,RIDOMANAH,32.16.22,CIBARUSAH,32.16.22.2003,RIDOMANAH,500.0,ORANG,2021.0,15652
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216030.0,CIBARUSAH,3216030004.0,WIBAWAMULYA,32.16.22,CIBARUSAH,32.16.22.2004,WIBAWAMULYA,202.0,ORANG,2021.0,15653
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216030.0,CIBARUSAH,3216030002.0,CIBARUSAH KOTA,32.16.22,CIBARUSAH,32.16.22.2005,CIBARUSAH KOTA,2000.0,ORANG,2021.0,15654
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216030.0,CIBARUSAH,3216030001.0,CIBARUSAH JAYA,32.16.22,CIBARUSAH,32.16.22.2006,CIBARUSAH JAYA,2645.0,ORANG,2021.0,15655
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216030.0,CIBARUSAH,3216030003.0,SINDANGMULYA,32.16.22,CIBARUSAH,32.16.22.2007,SINDANGMULYA,2437.0,ORANG,2021.0,15656
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216031.0,BOJONGMANGU,3216031002.0,KARANGMULYA,32.16.23,BOJONGMANGU,32.16.23.2001,KARANGMULYA,1600.0,ORANG,2021.0,15657
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216031.0,BOJONGMANGU,3216031001.0,KARANGINDAH,32.16.23,BOJONGMANGU,32.16.23.2002,KARANGINDAH,1354.0,ORANG,2021.0,15658
32.0,JAWA BARAT,3216.0,KABUPATEN BEKASI,3216031.0,BOJONGMANGU,3216031003.0,BOJONGMANGU,32.16.23,BOJONGMANGU,32.16.23.2003,BOJONGMANGU,1810.0,ORANG,2021.0,15659
